"Udledning af drivhusgasser efter enhed, kilde, drivhusgas, type,"
"branche, område og tid"

" ";" ";" ";" ";" ";" ";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011"
" ";" ";" ";" ";" ";"Bornholm";326;270;277;657;616;565;770;1172;555;413;465;557
" ";" ";" ";" ";" ";"Middelfart";476;465;407;409;399;297;263;279;253;248;267;83
" ";" ";" ";" ";" ";"Assens";187;173;174;173;163;148;176;192;228;250;501;437
" ";" ";" ";" ";" ";"Faaborg-Midtfyn";422;433;381;424;778;584;627;594;644;753;778;214
" ";" ";" ";" ";" ";"Kerteminde";580;1130;1226;4038;3340;2935;3127;3791;584;164;605;166
" ";" ";" ";" ";" ";"Nyborg";237;234;214;221;171;196;161;247;259;303;347;96
" ";" ";" ";" ";" ";"Odense";3927;3623;3566;3726;3883;3450;3486;3728;3930;4740;4737;5904
" ";" ";" ";" ";" ";"Svendborg";674;657;618;543;520;548;443;417;496;583;471;371
" ";" ";" ";" ";" ";"Nordfyns";156;142;127;132;230;291;445;309;298;335;389;69
" ";" ";" ";" ";" ";"Langeland";57;49;40;43;38;39;36;30;26;21;16;10
" ";" ";" ";" ";" ";"Ærø";25;23;23;23;25;25;40;67;65;65;86;52
" ";" ";" ";" ";" ";"Haderslev";734;699;674;741;725;730;796;489;551;538;529;187
" ";" ";" ";" ";" ";"Billund";884;864;671;714;734;660;720;507;465;573;462;100
" ";" ";" ";" ";" ";"Sønderborg";657;669;611;647;616;549;524;534;573;614;558;258
" ";" ";" ";" ";" ";"Tønder";1145;1204;1183;1257;1413;1596;1416;269;262;298;310;129
" ";" ";" ";" ";" ";"Esbjerg";1796;1759;1439;1420;1553;1311;1239;952;915;1124;1211;557
" ";" ";" ";" ";" ";"Fanø";61;63;40;44;40;20;25;21;35;33;42;4
" ";" ";" ";" ";" ";"Varde";859;862;664;702;795;905;694;330;310;336;402;118
" ";" ";" ";" ";" ";"Vejen";359;350;322;318;366;263;332;273;335;345;376;249
" ";" ";" ";" ";" ";"Aabenraa";1549;1444;1136;1217;1226;1244;1323;1401;1591;1492;1543;1046
" ";" ";" ";" ";" ";"Fredericia";699;566;360;372;548;643;441;405;464;690;531;317
" ";" ";" ";" ";" ";"Horsens";3411;3500;2611;2766;3435;3034;2945;1097;1224;1313;1187;1101
" ";" ";" ";" ";" ";"Kolding";3008;3006;2604;2832;2689;2081;3096;1500;1682;1929;2332;1232
" ";" ";" ";" ";" ";"Vejle";7006;7400;5869;5884;5020;4799;4722;2193;2287;3397;3358;1402
" ";" ";" ";" ";" ";"Herning";1887;1989;1593;1701;1846;1502;1592;1500;1500;1581;1716;985
" ";" ";" ";" ";" ";"Holstebro";1233;1256;1268;2159;1843;1770;1663;1542;1078;906;1076;1063
" ";" ";" ";" ";" ";"Lemvig";92;87;112;174;188;179;160;172;168;158;184;88
" ";" ";" ";" ";" ";"Struer";172;186;266;845;682;648;559;506;217;133;258;159
" ";" ";" ";" ";" ";"Syddjurs";405;317;253;276;310;323;338;312;334;484;538;206
" ";" ";" ";" ";" ";"Norddjurs";1293;1354;1312;1385;1458;1603;1264;217;323;362;345;174
" ";" ";" ";" ";" ";"Favrskov";444;422;375;396;566;411;665;292;315;463;365;157
" ";" ";" ";" ";" ";"Odder";163;170;150;153;129;88;102;138;184;207;195;105
" ";" ";" ";" ";" ";"Randers";1794;1766;1773;1957;2368;2112;2213;882;1041;1125;1188;802
" ";" ";" ";" ";" ";"Silkeborg";4463;4706;4023;3996;3345;4331;5078;5015;5399;7270;6173;3926
" ";" ";" ";" ";" ";"Samsø";15;10;12;11;44;20;17;20;29;51;52;7
" ";" ";" ";" ";" ";"Skanderborg";831;893;728;737;781;709;662;618;628;880;890;658
" ";" ";" ";" ";" ";"Aarhus";5429;8348;7520;8224;7891;6467;7202;22214;16491;8961;12871;16751
" ";" ";" ";" ";" ";"Ikast-Brande";1128;1510;1038;318;307;314;263;454;556;1351;637;521
" ";" ";" ";" ";" ";"Ringkøbing-Skjern";610;677;667;1119;1024;1095;985;864;655;586;693;192
" ";" ";" ";" ";" ";"Hedensted";2279;2334;1854;1985;1576;2489;2092;662;816;837;790;245
" ";" ";" ";" ";" ";"Morsø";722;791;841;1720;1543;1525;1581;1568;1022;1083;1325;492
" ";" ";" ";" ";" ";"Skive";1352;1381;1641;4859;3977;3894;3803;4173;1308;1211;1551;494
" ";" ";" ";" ";" ";"Thisted";305;300;364;773;726;638;609;638;453;499;560;244
" ";" ";" ";" ";" ";"Viborg";2567;2550;3895;11241;9387;11419;11256;10669;3761;2264;3641;739
" ";" ";" ";" ";" ";"Brønderslev";474;462;358;939;854;684;1073;1550;412;250;423;120
" ";" ";" ";" ";" ";"Frederikshavn";645;560;539;563;523;483;405;373;413;481;476;154
" ";" ";" ";" ";" ";"Vesthimmerlands";1216;1195;1036;1069;1010;1022;674;325;290;354;461;243
" ";" ";" ";" ";" ";"Læsø";35;34;34;36;40;39;22;34;52;43;37;0
" ";" ";" ";" ";" ";"Rebild";302;292;413;1117;1002;1170;1162;1059;456;273;464;238
" ";" ";" ";" ";" ";"Mariagerfjord";472;486;505;794;683;598;669;487;378;387;433;263
" ";" ";" ";" ";" ";"Jammerbugt";861;741;665;897;600;467;505;533;489;549;522;765
" ";" ";" ";" ";" ";"Aalborg";6534;6688;5368;5512;6863;6403;6072;4935;4974;4042;6038;4090
" ";" ";" ";" ";" ";"Hjørring";992;953;825;883;859;835;768;665;740;838;827;414
" ";" ";" ";" ";"Finansiering og forsikring"
" ";" ";" ";" ";" ";"København";8701;7195;8560;10072;10073;16423;16467;16722;17900;8967;7993;6898
" ";" ";" ";" ";" ";"Frederiksberg";730;526;628;771;735;735;721;623;746;678;686;364
" ";" ";" ";" ";" ";"Ballerup";3449;2808;3229;4165;3998;2980;2613;2704;3012;3570;3451;3561
" ";" ";" ";" ";" ";"Brøndby";1244;1363;1916;2044;2278;2317;2529;2286;2473;2229;1993;3033
" ";" ";" ";" ";" ";"Dragør";56;56;62;73;76;74;92;76;54;46;49;54
" ";" ";" ";" ";" ";"Gentofte";1178;1163;1227;1410;1396;1188;1515;1609;1580;1785;1803;1521
" ";" ";" ";" ";" ";"Gladsaxe";678;640;846;888;1051;1041;1144;1292;1256;481;1118;958
" ";" ";" ";" ";" ";"Glostrup";1721;1541;1880;2095;2061;1743;1924;1799;1922;2145;2044;1529
" ";" ";" ";" ";" ";"Herlev";210;208;240;262;259;210;227;229;210;228;218;189
" ";" ";" ";" ";" ";"Albertslund";352;339;422;481;537;349;232;213;188;209;152;135
" ";" ";" ";" ";" ";"Hvidovre";769;761;883;767;739;521;388;572;971;1690;1559;1150
" ";" ";" ";" ";" ";"Høje-Taastrup";4531;4018;4460;5080;4622;4249;4369;4863;6491;5492;5223;5478
" ";" ";" ";" ";" ";"Lyngby-Taarbæk";1853;1691;1849;2010;2063;1870;2290;1918;1502;1664;1410;1949
" ";" ";" ";" ";" ";"Rødovre";293;270;321;354;316;254;227;202;183;197;204;229
" ";" ";" ";" ";" ";"Ishøj";69;73;77;90;94;78;79;99;74;95;84;71
" ";" ";" ";" ";" ";"Tårnby";225;216;294;321;288;208;167;154;147;176;172;140
" ";" ";" ";" ";" ";"Vallensbæk";38;37;39;43;52;51;56;86;57;50;52;70
" ";" ";" ";" ";" ";"Furesø";593;550;497;590;508;346;327;296;312;323;316;308
" ";" ";" ";" ";" ";"Allerød";210;208;265;237;214;186;196;213;216;223;243;182
" ";" ";" ";" ";" ";"Fredensborg";185;169;212;225;256;245;252;294;252;269;225;196
" ";" ";" ";" ";" ";"Helsingør";391;366;417;446;422;405;376;355;342;378;360;274
" ";" ";" ";" ";" ";"Hillerød";516;489;560;652;527;714;724;653;687;763;743;917
" ";" ";" ";" ";" ";"Hørsholm";306;293;320;337;375;382;403;391;406;377;361;270
" ";" ";" ";" ";" ";"Rudersdal";1667;1617;2204;2384;2973;3168;3735;3729;3570;3395;3260;2981
" ";" ";" ";" ";" ";"Egedal";132;129;150;160;165;175;211;244;233;261;273;261
" ";" ";" ";" ";" ";"Frederikssund";409;370;481;517;466;524;608;207;213;228;252;237
" ";" ";" ";" ";" ";"Greve";237;220;262;293;285;226;246;261;256;262;249;232
" ";" ";" ";" ";" ";"Køge";343;312;385;434;453;428;453;688;572;495;520;332
" ";" ";" ";" ";" ";"Halsnæs";110;98;116;131;133;104;123;115;120;133;117;77
" ";" ";" ";" ";" ";"Roskilde";784;694;962;1160;1244;1131;1210;1248;1343;1897;1338;1054
" ";" ";" ";" ";" ";"Solrød";109;106;137;138;146;138;129;133;99;111;89;85
" ";" ";" ";" ";" ";"Gribskov";209;198;255;273;246;210;202;207;181;215;242;98
" ";" ";" ";" ";" ";"Odsherred";165;144;184;205;181;158;126;176;195;230;213;132
" ";" ";" ";" ";" ";"Holbæk";473;430;510;577;619;554;511;572;822;949;985;505
" ";" ";" ";" ";" ";"Faxe";178;165;204;226;218;196;213;199;184;220;231;253
" ";" ";" ";" ";" ";"Kalundborg";181;159;202;214;229;236;264;255;224;230;292;153
" ";" ";" ";" ";" ";"Ringsted";233;221;274;316;292;261;286;239;240;245;253;269
" ";" ";" ";" ";" ";"Slagelse";527;483;581;638;633;518;491;542;545;604;801;480
" ";" ";" ";" ";" ";"Stevns";177;184;284;307;291;265;220;107;105;100;117;73
" ";" ";" ";" ";" ";"Sorø";109;98;125;140;148;135;125;158;139;167;157;161
" ";" ";" ";" ";" ";"Lejre";114;114;143;154;168;136;139;132;132;122;119;99
" ";" ";" ";" ";" ";"Lolland";156;133;172;204;215;227;225;244;237;240;239;215
" ";" ";" ";" ";" ";"Næstved";681;629;725;809;794;687;814;810;879;852;818;784
" ";" ";" ";" ";" ";"Guldborgsund";181;158;219;261;261;249;196;215;226;170;236;121
" ";" ";" ";" ";" ";"Vordingborg";256;229;288;332;349;349;349;338;331;366;347;336
" ";" ";" ";" ";" ";"Bornholm";82;62;85;105;89;107;98;103;100;123;141;67
" ";" ";" ";" ";" ";"Middelfart";268;266;289;310;333;277;187;285;274;294;339;402
" ";" ";" ";" ";" ";"Assens";210;190;234;227;239;208;166;209;211;228;321;243
" ";" ";" ";" ";" ";"Faaborg-Midtfyn";417;424;481;512;491;439;394;439;396;453;451;391
" ";" ";" ";" ";" ";"Kerteminde";129;117;145;156;114;75;105;125;120;135;115;64
" ";" ";" ";" ";" ";"Nyborg";127;108;118;141;147;113;163;197;193;223;209;184
" ";" ";" ";" ";" ";"Odense";1826;1706;1805;2087;2136;1926;1821;2103;2216;2382;2265;1815
" ";" ";" ";" ";" ";"Svendborg";304;291;295;336;324;298;212;422;429;493;456;444
" ";" ";" ";" ";" ";"Nordfyns";172;154;189;214;209;188;131;188;166;172;157;143
" ";" ";" ";" ";" ";"Langeland";20;16;23;27;27;27;18;29;27;21;25;32
" ";" ";" ";" ";" ";"Ærø";24;18;26;29;17;16;13;7;8;7;14;17
" ";" ";" ";" ";" ";"Haderslev";448;412;498;532;460;387;317;322;304;329;305;324
" ";" ";" ";" ";" ";"Billund";212;198;235;252;254;245;256;281;262;310;277;427
" ";" ";" ";" ";" ";"Sønderborg";393;344;396;476;472;424;339;434;434;463;448;418
" ";" ";" ";" ";" ";"Tønder";376;340;427;470;451;444;221;229;237;233;272;245
" ";" ";" ";" ";" ";"Esbjerg";790;726;889;994;967;876;776;849;826;1053;946;1292
" ";" ";" ";" ";" ";"Fanø";15;12;16;17;16;18;19;12;12;10;14;18
" ";" ";" ";" ";" ";"Varde";624;599;790;832;784;662;754;340;291;317;298;247
" ";" ";" ";" ";" ";"Vejen";209;192;221;259;257;234;213;228;208;202;228;230
" ";" ";" ";" ";" ";"Aabenraa";1372;1265;1433;1557;1617;1444;1569;1677;1699;1730;1623;1726
" ";" ";" ";" ";" ";"Fredericia";431;426;630;742;661;583;627;579;573;605;607;520
" ";" ";" ";" ";" ";"Horsens";721;690;909;1006;847;822;802;627;612;639;607;573
" ";" ";" ";" ";" ";"Kolding";870;786;926;971;1092;906;946;795;866;936;912;856
" ";" ";" ";" ";" ";"Vejle";1041;932;1258;1401;1475;1657;1688;943;943;1046;975;1073
" ";" ";" ";" ";" ";"Herning";709;653;804;905;914;784;840;891;828;888;886;862
" ";" ";" ";" ";" ";"Holstebro";538;512;639;674;630;522;528;450;444;474;510;660
" ";" ";" ";" ";" ";"Lemvig";183;163;173;222;216;209;220;249;242;295;237;185
" ";" ";" ";" ";" ";"Struer";119;284;308;157;132;99;101;101;110;105;97;89
" ";" ";" ";" ";" ";"Syddjurs";99;86;120;135;135;139;119;144;142;185;185;155
" ";" ";" ";" ";" ";"Norddjurs";493;506;661;700;729;584;829;230;287;289;291;223
" ";" ";" ";" ";" ";"Favrskov";274;261;321;373;406;366;412;310;263;277;235;149
" ";" ";" ";" ";" ";"Odder";89;79;81;93;102;88;80;80;81;90;81;67
" ";" ";" ";" ";" ";"Randers";911;856;1076;1171;1208;1036;1361;957;825;873;833;1120
" ";" ";" ";" ";" ";"Silkeborg";2009;1950;2403;2699;2731;2367;2718;3032;2790;3473;2776;2227
" ";" ";" ";" ";" ";"Samsø";20;19;27;29;39;40;26;18;14;14;7;2
" ";" ";" ";" ";" ";"Skanderborg";318;280;362;361;365;352;342;351;360;326;353;273
" ";" ";" ";" ";" ";"Aarhus";1350;2984;3413;4013;3861;3302;3300;3559;3635;4228;3858;2848
" ";" ";" ";" ";" ";"Ikast-Brande";255;272;289;328;420;340;390;581;512;576;601;596
" ";" ";" ";" ";" ";"Ringkøbing-Skjern";522;488;559;612;614;572;592;647;676;661;727;683
" ";" ";" ";" ";" ";"Hedensted";237;233;328;356;256;311;286;252;236;222;240;311
" ";" ";" ";" ";" ";"Morsø";273;256;304;351;396;390;376;375;339;327;339;325
" ";" ";" ";" ";" ";"Skive";528;475;532;599;591;479;401;538;547;570;630;587
" ";" ";" ";" ";" ";"Thisted";383;333;373;408;434;364;367;317;353;392;347;280
" ";" ";" ";" ";" ";"Viborg";880;881;991;1119;1021;886;736;633;726;811;830;908
" ";" ";" ";" ";" ";"Brønderslev";226;216;263;283;281;255;216;234;282;296;284;227
" ";" ";" ";" ";" ";"Frederikshavn";406;371;428;456;463;376;260;509;432;441;601;382
" ";" ";" ";" ";" ";"Vesthimmerlands";565;524;613;670;698;914;611;432;457;495;469;384
" ";" ";" ";" ";" ";"Læsø";12;10;13;16;16;3;0;1;1;1;1;1
" ";" ";" ";" ";" ";"Rebild";153;132;167;188;169;123;120;159;137;141;127;118
" ";" ";" ";" ";" ";"Mariagerfjord";768;768;897;985;1002;931;803;409;399;387;370;331
" ";" ";" ";" ";" ";"Jammerbugt";298;282;338;336;342;304;283;314;311;293;240;180
" ";" ";" ";" ";" ";"Aalborg";2095;1968;2235;2522;2534;2277;2144;2501;2523;2178;2629;2643
" ";" ";" ";" ";" ";"Hjørring";543;501;559;649;638;528;407;581;579;539;514;561
" ";" ";" ";" ";"Ejend.hand.,udl.af erhv.ejend."
" ";" ";" ";" ";" ";"København";4525;4296;4195;4518;3780;4947;4505;7124;7694;4759;5237;5314
" ";" ";" ";" ";" ";"Frederiksberg";347;321;316;319;281;316;309;403;385;406;362;424
" ";" ";" ";" ";" ";"Ballerup";722;764;799;774;618;426;304;281;534;468;602;438
" ";" ";" ";" ";" ";"Brøndby";485;419;403;356;349;406;306;543;518;482;617;665
" ";" ";" ";" ";" ";"Dragør";69;63;70;69;51;37;38;75;69;83;85;91
" ";" ";" ";" ";" ";"Gentofte";759;753;832;864;779;772;744;823;872;1110;1226;1159
" ";" ";" ";" ";" ";"Gladsaxe";478;517;400;429;486;415;532;1020;1048;659;1122;1041
" ";" ";" ";" ";" ";"Glostrup";392;436;388;422;358;338;334;522;572;526;574;578
" ";" ";" ";" ";" ";"Herlev";216;229;200;210;181;130;74;75;110;113;118;94
" ";" ";" ";" ";" ";"Albertslund";312;226;127;122;115;126;107;147;256;206;209;147
" ";" ";" ";" ";" ";"Hvidovre";104;114;125;139;142;135;182;192;376;1098;1009;893
" ";" ";" ";" ";" ";"Høje-Taastrup";620;617;574;604;727;919;937;1579;1447;889;1252;1292
" ";" ";" ";" ";" ";"Lyngby-Taarbæk";651;606;593;631;707;724;887;1104;796;743;479;448
" ";" ";" ";" ";" ";"Rødovre";194;179;203;241;227;239;277;327;330;330;359;251
" ";" ";" ";" ";" ";"Ishøj";61;80;89;88;79;90;87;260;232;195;177;176
" ";" ";" ";" ";" ";"Tårnby";74;73;65;77;78;90;127;106;147;93;148;124
" ";" ";" ";" ";" ";"Vallensbæk";37;41;43;47;43;42;72;75;106;98;105;111
" ";" ";" ";" ";" ";"Furesø";222;243;236;249;286;208;181;192;192;233;278;308
" ";" ";" ";" ";" ";"Allerød";148;189;189;426;401;447;211;291;343;306;369;355
" ";" ";" ";" ";" ";"Fredensborg";182;195;166;198;230;287;256;332;285;298;341;342
" ";" ";" ";" ";" ";"Helsingør";225;212;211;210;295;327;301;409;426;468;474;468
" ";" ";" ";" ";" ";"Hillerød";428;417;389;424;404;457;484;585;578;590;691;524
" ";" ";" ";" ";" ";"Hørsholm";175;177;179;229;136;155;148;223;150;169;160;167
" ";" ";" ";" ";" ";"Rudersdal";1314;1286;1469;1612;1565;1731;1669;2162;1824;1690;1673;1631
" ";" ";" ";" ";" ";"Egedal";101;90;94;130;99;105;107;139;201;209;274;261
" ";" ";" ";" ";" ";"Frederikssund";273;272;316;323;394;361;511;257;223;361;489;516
" ";" ";" ";" ";" ";"Greve";159;204;228;223;213;218;208;244;274;295;358;283
" ";" ";" ";" ";" ";"Køge";357;401;396;549;364;405;462;735;734;674;692;604
" ";" ";" ";" ";" ";"Halsnæs";179;210;158;189;188;188;160;218;226;257;292;199
" ";" ";" ";" ";" ";"Roskilde";569;602;573;596;706;759;640;624;602;1310;682;700
" ";" ";" ";" ";" ";"Solrød";106;102;106;123;148;179;136;223;241;256;239;225
" ";" ";" ";" ";" ";"Gribskov";253;252;265;222;202;204;173;244;317;299;402;332
" ";" ";" ";" ";" ";"Odsherred";250;206;211;223;216;223;240;280;307;306;289;281
" ";" ";" ";" ";" ";"Holbæk";452;471;473;526;407;459;437;693;621;628;617;574
" ";" ";" ";" ";" ";"Faxe";304;304;304;420;281;267;335;406;357;360;380;304
" ";" ";" ";" ";" ";"Kalundborg";231;257;249;247;279;346;286;390;448;463;611;548
" ";" ";" ";" ";" ";"Ringsted";113;285;99;91;105;102;131;220;296;319;419;316
" ";" ";" ";" ";" ";"Slagelse";446;418;416;434;390;403;340;419;419;434;428;433
" ";" ";" ";" ";" ";"Stevns";236;202;157;170;161;136;80;179;163;191;174;143
" ";" ";" ";" ";" ";"Sorø";158;148;189;203;235;233;199;255;209;247;252;237
" ";" ";" ";" ";" ";"Lejre";151;161;158;169;181;200;151;202;168;204;253;213
" ";" ";" ";" ";" ";"Lolland";292;282;261;268;339;439;370;447;444;478;536;597
" ";" ";" ";" ";" ";"Næstved";514;520;566;557;546;630;520;663;804;766;782;772
" ";" ";" ";" ";" ";"Guldborgsund";288;311;280;283;334;397;280;458;444;444;582;531
" ";" ";" ";" ";" ";"Vordingborg";322;316;296;319;233;251;213;461;595;616;531;366
" ";" ";" ";" ";" ";"Bornholm";206;209;223;199;211;155;188;433;393;427;396;346
" ";" ";" ";" ";" ";"Middelfart";313;481;342;352;373;383;398;647;639;689;735;671
" ";" ";" ";" ";" ";"Assens";338;341;338;340;309;255;237;400;382;449;549;468
" ";" ";" ";" ";" ";"Faaborg-Midtfyn";748;678;627;767;679;651;586;961;799;839;975;877
" ";" ";" ";" ";" ";"Kerteminde";148;172;147;162;204;118;120;186;244;231;262;258
" ";" ";" ";" ";" ";"Nyborg";212;217;231;186;198;234;224;245;209;214;247;248
" ";" ";" ";" ";" ";"Odense";1494;1186;1408;1326;1533;1692;1469;2192;2777;2700;2658;2552
" ";" ";" ";" ";" ";"Svendborg";400;432;418;451;678;587;501;656;663;660;682;635
" ";" ";" ";" ";" ";"Nordfyns";240;246;216;304;296;383;311;417;388;400;471;447
" ";" ";" ";" ";" ";"Langeland";110;153;96;209;105;107;146;216;149;141;166;162
" ";" ";" ";" ";" ";"Ærø";58;57;52;50;18;20;17;39;63;64;87;83
" ";" ";" ";" ";" ";"Haderslev";1046;1072;1005;1017;963;1061;1315;760;775;804;770;727
" ";" ";" ";" ";" ";"Billund";205;187;179;219;100;140;122;171;163;211;206;257
" ";" ";" ";" ";" ";"Sønderborg";490;457;452;424;467;529;549;758;718;781;788;783
" ";" ";" ";" ";" ";"Tønder";2025;2085;1866;2012;1852;1877;1911;546;508;521;573;470
" ";" ";" ";" ";" ";"Esbjerg";825;867;837;828;741;831;754;999;1013;1097;1228;1027
" ";" ";" ";" ";" ";"Fanø";25;21;21;21;18;18;39;59;61;58;72;88
" ";" ";" ";" ";" ";"Varde";1466;1450;1359;1376;1500;1549;1374;973;959;939;1014;958
" ";" ";" ";" ";" ";"Vejen";316;288;349;322;364;330;296;361;453;457;467;381
" ";" ";" ";" ";" ";"Aabenraa";830;813;758;777;841;715;769;1240;1418;1439;1448;1439
" ";" ";" ";" ";" ";"Fredericia";202;196;181;186;226;195;217;334;294;218;305;274
" ";" ";" ";" ";" ";"Horsens";1114;1185;1197;1321;1448;1777;1853;984;1065;1127;1157;1070
" ";" ";" ";" ";" ";"Kolding";2422;2549;2298;2506;2458;2702;3744;1223;1024;1032;1195;1088
" ";" ";" ";" ";" ";"Vejle";3131;3175;2827;3080;2556;2376;2215;1387;1409;1436;1479;1512
" ";" ";" ";" ";" ";"Herning";863;856;917;898;798;645;644;824;813;914;1106;1074
" ";" ";" ";" ";" ";"Holstebro";635;603;621;640;535;484;478;859;929;882;957;940
" ";" ";" ";" ";" ";"Lemvig";217;250;184;308;225;217;208;473;448;387;413;390
" ";" ";" ";" ";" ";"Struer";302;299;259;265;302;229;360;506;561;540;558;568
" ";" ";" ";" ";" ";"Syddjurs";242;242;234;246;284;299;292;446;442;521;476;455
" ";" ";" ";" ";" ";"Norddjurs";554;538;515;543;448;880;828;301;323;344;337;340
" ";" ";" ";" ";" ";"Favrskov";871;846;772;875;574;549;676;328;355;439;528;474
" ";" ";" ";" ";" ";"Odder";188;186;184;207;180;231;193;239;179;220;227;197
" ";" ";" ";" ";" ";"Randers";1943;2002;1789;1868;1578;1774;2108;899;831;761;828;752
" ";" ";" ";" ";" ";"Silkeborg";1212;1190;1198;1214;1365;1473;1611;2665;2519;2523;2153;1969
" ";" ";" ";" ";" ";"Samsø";34;30;27;29;37;52;56;77;77;63;66;66
" ";" ";" ";" ";" ";"Skanderborg";446;470;496;528;642;670;703;743;819;808;852;791
" ";" ";" ";" ";" ";"Aarhus";1913;2145;2069;2729;2410;2480;2296;3254;3034;3540;3265;3305
" ";" ";" ";" ";" ";"Ikast-Brande";545;584;595;616;664;658;600;711;733;723;749;655
" ";" ";" ";" ";" ";"Ringkøbing-Skjern";591;596;637;597;642;528;537;728;896;960;1303;1212
" ";" ";" ";" ";" ";"Hedensted";1447;1465;1450;1516;1500;1584;1288;634;913;927;1093;643
" ";" ";" ";" ";" ";"Morsø";269;207;203;234;224;251;285;509;394;426;439;403
" ";" ";" ";" ";" ";"Skive";510;455;356;437;559;532;515;709;689;663;805;740
" ";" ";" ";" ";" ";"Thisted";584;551;557;624;567;460;350;529;698;705;814;746
" ";" ";" ";" ";" ";"Viborg";1247;1246;1137;1250;1328;1193;1104;1370;1329;1457;1507;1439
" ";" ";" ";" ";" ";"Brønderslev";326;353;336;323;358;367;367;484;365;414;430;467
" ";" ";" ";" ";" ";"Frederikshavn";581;685;547;610;616;682;545;737;772;851;746;682
" ";" ";" ";" ";" ";"Vesthimmerlands";1388;1396;1294;1342;667;622;992;393;321;394;481;402
" ";" ";" ";" ";" ";"Læsø";6;6;6;6;6;10;9;42;35;48;52;67
" ";" ";" ";" ";" ";"Rebild";421;486;404;450;443;410;418;303;336;367;421;400
" ";" ";" ";" ";" ";"Mariagerfjord";900;931;894;922;1574;1858;2400;669;670;708;799;723
" ";" ";" ";" ";" ";"Jammerbugt";470;455;458;465;445;360;304;432;490;544;664;797
" ";" ";" ";" ";" ";"Aalborg";1791;1934;1718;1798;1826;1649;1765;3083;3296;2742;3524;3249
" ";" ";" ";" ";" ";"Hjørring";841;753;668;752;785;685;704;938;1687;1538;1430;1447
" ";" ";" ";" ";"Boliger"
" ";" ";" ";" ";" ";"København";1423;1474;1180;1202;1301;3931;4294;4463;4325;1687;1542;1518
" ";" ";" ";" ";" ";"Frederiksberg";310;329;257;263;286;308;354;518;527;537;521;517
" ";" ";" ";" ";" ";"Ballerup";347;322;341;379;377;346;372;339;250;274;303;287
" ";" ";" ";" ";" ";"Brøndby";253;235;256;287;283;262;305;248;131;140;143;137
" ";" ";" ";" ";" ";"Dragør";30;32;29;34;27;25;33;47;35;32;29;26
" ";" ";" ";" ";" ";"Gentofte";399;355;425;287;262;266;310;281;256;264;236;164
" ";" ";" ";" ";" ";"Gladsaxe";447;416;432;452;454;414;487;506;407;380;380;363
" ";" ";" ";" ";" ";"Glostrup";187;190;186;191;185;171;193;279;241;327;304;287
" ";" ";" ";" ";" ";"Herlev";155;137;143;158;157;126;120;139;110;125;128;121
" ";" ";" ";" ";" ";"Albertslund";249;230;254;256;259;284;297;272;304;317;310;283
" ";" ";" ";" ";" ";"Hvidovre";227;199;227;246;242;153;195;178;240;305;309;298
" ";" ";" ";" ";" ";"Høje-Taastrup";212;198;193;210;178;187;241;252;253;215;470;411
" ";" ";" ";" ";" ";"Lyngby-Taarbæk";315;368;386;439;259;273;314;324;172;170;133;100
" ";" ";" ";" ";" ";"Rødovre";177;161;164;185;196;146;183;171;107;135;170;155
" ";" ";" ";" ";" ";"Ishøj";160;158;134;143;132;63;55;41;33;31;70;59
" ";" ";" ";" ";" ";"Tårnby";181;167;160;174;174;166;147;151;156;166;161;142
" ";" ";" ";" ";" ";"Vallensbæk";12;12;14;16;12;9;14;20;16;18;17;11
" ";" ";" ";" ";" ";"Furesø";127;104;121;123;126;129;123;144;106;107;112;97
" ";" ";" ";" ";" ";"Allerød";29;29;38;34;26;22;46;46;28;32;31;21
" ";" ";" ";" ";" ";"Fredensborg";143;137;127;132;152;115;100;115;89;93;98;86
" ";" ";" ";" ";" ";"Helsingør";454;438;412;412;262;216;406;396;356;359;418;387
" ";" ";" ";" ";" ";"Hillerød";175;164;147;163;120;106;119;101;86;99;135;126
" ";" ";" ";" ";" ";"Hørsholm";117;116;116;115;114;109;119;103;41;51;40;34
" ";" ";" ";" ";" ";"Rudersdal";339;322;306;320;313;294;358;315;310;349;429;379
" ";" ";" ";" ";" ";"Egedal";37;26;44;35;45;38;59;61;53;48;41;26
" ";" ";" ";" ";" ";"Frederikssund";402;392;325;336;342;323;69;55;43;54;73;65
" ";" ";" ";" ";" ";"Greve";205;191;195;211;189;116;109;115;104;97;147;136
" ";" ";" ";" ";" ";"Køge";212;190;220;225;202;177;228;213;133;127;219;210
" ";" ";" ";" ";" ";"Halsnæs";124;120;111;109;142;124;146;140;110;137;126;119
" ";" ";" ";" ";" ";"Roskilde";558;536;470;525;549;468;583;531;589;604;489;463
" ";" ";" ";" ";" ";"Solrød";35;34;35;34;32;21;22;16;32;31;31;29
" ";" ";" ";" ";" ";"Gribskov";42;43;57;64;43;37;40;47;49;47;44;35
" ";" ";" ";" ";" ";"Odsherred";31;31;42;43;30;25;52;38;52;55;54;47
" ";" ";" ";" ";" ";"Holbæk";220;217;221;212;194;189;226;224;153;323;207;193
" ";" ";" ";" ";" ";"Faxe";142;145;118;137;146;124;159;148;146;143;116;107
" ";" ";" ";" ";" ";"Kalundborg";114;110;133;131;136;103;151;130;112;104;93;76
